loan_id,vintage_month,months_on_book,snapshot_month,delinquency_state
36048839,2014-11,6,2015-04,current
36048839,2014-11,7,2015-05,current
36048839,2014-11,8,2015-06,current
36048839,2014-11,9,2015-07,dpd30
36048839,2014-11,10,2015-08,dpd30
36048839,2014-11,11,2015-09,current
36048839,2014-11,12,2015-10,current
36048839,2014-11,13,2015-11,current
36048839,2014-11,14,2015-12,current
36048839,2014-11,15,2016-01,current
36048839,2014-11,16,2016-02,current
36048839,2014-11,17,2016-03,current
36048839,2014-11,18,2016-04,current
36048839,2014-11,19,2016-05,current
36048839,2014-11,20,2016-06,current
36048839,2014-11,21,2016-07,current
36048839,2014-11,22,2016-08,current
36048839,2014-11,23,2016-09,current
36048839,2014-11,24,2016-10,current
36048839,2014-11,25,2016-11,current
36048839,2014-11,26,2016-12,current
36048839,2014-11,27,2017-01,current
36048839,2014-11,28,2017-02,current
36048839,2014-11,29,2017-03,current
36048839,2014-11,30,2017-04,current
36048839,2014-11,31,2017-05,paid_off
127024211,2018-01,1,2018-01,current
127024211,2018-01,2,2018-02,current
127024211,2018-01,3,2018-03,current
127024211,2018-01,4,2018-04,current
127024211,2018-01,5,2018-05,current
127024211,2018-01,6,2018-06,current
127024211,2018-01,7,2018-07,current
127024211,2018-01,8,2018-08,current
127024211,2018-01,9,2018-09,current
127024211,2018-01,10,2018-10,current
127024211,2018-01,11,2018-11,current
127024211,2018-01,12,2018-12,current
127024211,2018-01,13,2019-01,current
127024211,2018-01,14,2019-02,dpd30
127024211,2018-01,15,2019-03,dpd60
127024211,2018-01,16,2019-04,dpd60
127024211,2018-01,17,2019-05,dpd30
127024211,2018-01,18,2019-06,dpd60
127024211,2018-01,19,2019-07,dpd60
127024211,2018-01,20,2019-08,dpd60
127024211,2018-01,21,2019-09,dpd30
127024211,2018-01,22,2019-10,current
127024211,2018-01,23,2019-11,current
127024211,2018-01,24,2019-12,current
127024211,2018-01,25,2020-01,current
127024211,2018-01,26,2020-02,current
127024211,2018-01,27,2020-03,current
127024211,2018-01,28,2020-04,current
127024211,2018-01,29,2020-05,paid_off
45374212,2015-04,1,2015-04,current
45374212,2015-04,2,2015-05,current
45374212,2015-04,3,2015-06,current
45374212,2015-04,4,2015-07,current
45374212,2015-04,5,2015-08,current
45374212,2015-04,6,2015-09,current
45374212,2015-04,7,2015-10,current
45374212,2015-04,8,2015-11,current
45374212,2015-04,9,2015-12,current
45374212,2015-04,10,2016-01,current
45374212,2015-04,11,2016-02,current
45374212,2015-04,12,2016-03,current
45374212,2015-04,13,2016-04,current
45374212,2015-04,14,2016-05,current
45374212,2015-04,15,2016-06,paid_off
69564411,2016-01,1,2016-01,current
69564411,2016-01,2,2016-02,current
69564411,2016-01,3,2016-03,current
69564411,2016-01,4,2016-04,current
69564411,2016-01,5,2016-05,current
69564411,2016-01,6,2016-06,current
69564411,2016-01,7,2016-07,current
69564411,2016-01,8,2016-08,current
69564411,2016-01,9,2016-09,current
69564411,2016-01,10,2016-10,current
69564411,2016-01,11,2016-11,current
69564411,2016-01,12,2016-12,current
69564411,2016-01,13,2017-01,current
69564411,2016-01,14,2017-02,current
69564411,2016-01,15,2017-03,current
69564411,2016-01,16,2017-04,current
69564411,2016-01,17,2017-05,current
69564411,2016-01,18,2017-06,current
69564411,2016-01,19,2017-07,current
69564411,2016-01,20,2017-08,current
69564411,2016-01,21,2017-09,current
69564411,2016-01,22,2017-10,current
69564411,2016-01,23,2017-11,current
69564411,2016-01,24,2017-12,current
69564411,2016-01,25,2018-01,current
69564411,2016-01,26,2018-02,current
69564411,2016-01,27,2018-03,current
69564411,2016-01,28,2018-04,current
69564411,2016-01,29,2018-05,current
69564411,2016-01,30,2018-06,current
69564411,2016-01,31,2018-07,paid_off
49713579,2015-05,1,2015-05,current
49713579,2015-05,2,2015-06,current
49713579,2015-05,3,2015-07,current
49713579,2015-05,4,2015-08,current
49713579,2015-05,5,2015-09,current
49713579,2015-05,6,2015-10,current
49713579,2015-05,7,2015-11,current
49713579,2015-05,8,2015-12,current
49713579,2015-05,9,2016-01,current
49713579,2015-05,10,2016-02,current
49713579,2015-05,11,2016-03,current
49713579,2015-05,12,2016-04,current
49713579,2015-05,13,2016-05,current
49713579,2015-05,14,2016-06,current
49713579,2015-05,15,2016-07,current
49713579,2015-05,16,2016-08,current
49713579,2015-05,17,2016-09,current
49713579,2015-05,18,2016-10,current
49713579,2015-05,19,2016-11,current
49713579,2015-05,20,2016-12,current
49713579,2015-05,21,2017-01,current
49713579,2015-05,22,2017-02,current
49713579,2015-05,23,2017-03,current
49713579,2015-05,24,2017-04,current
49713579,2015-05,25,2017-05,current
49713579,2015-05,26,2017-06,current
49713579,2015-05,27,2017-07,current
49713579,2015-05,28,2017-08,current
49713579,2015-05,29,2017-09,current
49713579,2015-05,30,2017-10,current
49713579,2015-05,31,2017-11,current
49713579,2015-05,32,2017-12,current
49713579,2015-05,33,2018-01,current
49713579,2015-05,34,2018-02,current
49713579,2015-05,35,2018-03,current
49713579,2015-05,36,2018-04,current
65664390,2015-11,1,2015-11,current
65664390,2015-11,2,2015-12,current
65664390,2015-11,3,2016-01,current
65664390,2015-11,4,2016-02,current
65664390,2015-11,5,2016-03,current
65664390,2015-11,6,2016-04,current
65664390,2015-11,7,2016-05,current
65664390,2015-11,8,2016-06,current
65664390,2015-11,9,2016-07,current
65664390,2015-11,10,2016-08,current
65664390,2015-11,11,2016-09,current
65664390,2015-11,12,2016-10,current
65664390,2015-11,13,2016-11,current
65664390,2015-11,14,2016-12,current
65664390,2015-11,15,2017-01,current
65664390,2015-11,16,2017-02,current
65664390,2015-11,17,2017-03,current
65664390,2015-11,18,2017-04,current
65664390,2015-11,19,2017-05,current
65664390,2015-11,20,2017-06,current
65664390,2015-11,21,2017-07,current
65664390,2015-11,22,2017-08,current
65664390,2015-11,23,2017-09,current
65664390,2015-11,24,2017-10,current
65664390,2015-11,25,2017-11,current
65664390,2015-11,26,2017-12,current
65664390,2015-11,27,2018-01,current
65664390,2015-11,28,2018-02,current
65664390,2015-11,29,2018-03,current
65664390,2015-11,30,2018-04,current
65664390,2015-11,31,2018-05,current
65664390,2015-11,32,2018-06,current
65664390,2015-11,33,2018-07,current
65664390,2015-11,34,2018-08,current
65664390,2015-11,35,2018-09,current
65664390,2015-11,36,2018-10,current
36221854,2014-12,1,2014-12,current
36221854,2014-12,2,2015-01,current
36221854,2014-12,3,2015-02,current
36221854,2014-12,4,2015-03,current
36221854,2014-12,5,2015-04,current
36221854,2014-12,6,2015-05,current
36221854,2014-12,7,2015-06,current
36221854,2014-12,8,2015-07,current
36221854,2014-12,9,2015-08,current
36221854,2014-12,10,2015-09,current
36221854,2014-12,11,2015-10,current
36221854,2014-12,12,2015-11,current
36221854,2014-12,13,2015-12,current
36221854,2014-12,14,2016-01,current
36221854,2014-12,15,2016-02,current
36221854,2014-12,16,2016-03,current
36221854,2014-12,17,2016-04,current
36221854,2014-12,18,2016-05,current
36221854,2014-12,19,2016-06,current
36221854,2014-12,20,2016-07,current
36221854,2014-12,21,2016-08,current
36221854,2014-12,22,2016-09,current
36221854,2014-12,23,2016-10,current
36221854,2014-12,24,2016-11,current
36221854,2014-12,25,2016-12,current
36221854,2014-12,26,2017-01,current
36221854,2014-12,27,2017-02,current
36221854,2014-12,28,2017-03,current
36221854,2014-12,29,2017-04,current
36221854,2014-12,30,2017-05,current
36221854,2014-12,31,2017-06,current
36221854,2014-12,32,2017-07,current
36221854,2014-12,33,2017-08,current
36221854,2014-12,34,2017-09,current
36221854,2014-12,35,2017-10,current
36221854,2014-12,36,2017-11,current
51947593,2015-06,1,2015-06,current
51947593,2015-06,2,2015-07,current
51947593,2015-06,3,2015-08,current
51947593,2015-06,4,2015-09,current
51947593,2015-06,5,2015-10,current
51947593,2015-06,6,2015-11,current
51947593,2015-06,7,2015-12,current
51947593,2015-06,8,2016-01,current
51947593,2015-06,9,2016-02,current
51947593,2015-06,10,2016-03,current
51947593,2015-06,11,2016-04,current
51947593,2015-06,12,2016-05,current
51947593,2015-06,13,2016-06,current
51947593,2015-06,14,2016-07,current
51947593,2015-06,15,2016-08,current
51947593,2015-06,16,2016-09,current
51947593,2015-06,17,2016-10,current
51947593,2015-06,18,2016-11,dpd30
51947593,2015-06,19,2016-12,dpd30
51947593,2015-06,20,2017-01,dpd60
51947593,2015-06,21,2017-02,dpd90
51947593,2015-06,22,2017-03,default
129222011,2018-02,1,2018-02,current
129222011,2018-02,2,2018-03,current
129222011,2018-02,3,2018-04,current
129222011,2018-02,4,2018-05,current
129222011,2018-02,5,2018-06,current
129222011,2018-02,6,2018-07,current
129222011,2018-02,7,2018-08,current
129222011,2018-02,8,2018-09,current
129222011,2018-02,9,2018-10,current
129222011,2018-02,10,2018-11,current
129222011,2018-02,11,2018-12,current
129222011,2018-02,12,2019-01,current
129222011,2018-02,13,2019-02,current
129222011,2018-02,14,2019-03,current
129222011,2018-02,15,2019-04,current
129222011,2018-02,16,2019-05,current
129222011,2018-02,17,2019-06,current
129222011,2018-02,18,2019-07,current
129222011,2018-02,19,2019-08,current
129222011,2018-02,20,2019-09,current
129222011,2018-02,21,2019-10,current
129222011,2018-02,22,2019-11,current
129222011,2018-02,23,2019-12,current
129222011,2018-02,24,2020-01,current
129222011,2018-02,25,2020-02,current
129222011,2018-02,26,2020-03,current
129222011,2018-02,27,2020-04,current
129222011,2018-02,28,2020-05,current
129222011,2018-02,29,2020-06,current
129222011,2018-02,30,2020-07,current
129222011,2018-02,31,2020-08,current
129222011,2018-02,32,2020-09,current
129222011,2018-02,33,2020-10,current
129222011,2018-02,34,2020-11,current
129222011,2018-02,35,2020-12,current
129222011,2018-02,36,2021-01,current
12635791,2014-05,1,2014-05,current
12635791,2014-05,2,2014-06,current
12635791,2014-05,3,2014-07,current
12635791,2014-05,4,2014-08,current
12635791,2014-05,5,2014-09,current
12635791,2014-05,6,2014-10,current
12635791,2014-05,7,2014-11,paid_off
138523664,2018-08,1,2018-08,current
138523664,2018-08,2,2018-09,current
138523664,2018-08,3,2018-10,current
138523664,2018-08,4,2018-11,current
138523664,2018-08,5,2018-12,current
138523664,2018-08,6,2019-01,current
138523664,2018-08,7,2019-02,current
138523664,2018-08,8,2019-03,current
138523664,2018-08,9,2019-04,current
138523664,2018-08,10,2019-05,current
138523664,2018-08,11,2019-06,current
138523664,2018-08,12,2019-07,current
138523664,2018-08,13,2019-08,current
138523664,2018-08,14,2019-09,current
138523664,2018-08,15,2019-10,current
138523664,2018-08,16,2019-11,current
138523664,2018-08,17,2019-12,current
138523664,2018-08,18,2020-01,current
138523664,2018-08,19,2020-02,current
138523664,2018-08,20,2020-03,current
138523664,2018-08,21,2020-04,current
138523664,2018-08,22,2020-05,current
138523664,2018-08,23,2020-06,current
138523664,2018-08,24,2020-07,paid_off
3641139,2013-03,1,2013-03,current
3641139,2013-03,2,2013-04,current
3641139,2013-03,3,2013-05,current
3641139,2013-03,4,2013-06,current
3641139,2013-03,5,2013-07,current
3641139,2013-03,6,2013-08,current
3641139,2013-03,7,2013-09,current
3641139,2013-03,8,2013-10,current
3641139,2013-03,9,2013-11,current
3641139,2013-03,10,2013-12,current
3641139,2013-03,11,2014-01,current
3641139,2013-03,12,2014-02,current
3641139,2013-03,13,2014-03,current
3641139,2013-03,14,2014-04,current
3641139,2013-03,15,2014-05,current
3641139,2013-03,16,2014-06,current
3641139,2013-03,17,2014-07,current
3641139,2013-03,18,2014-08,current
3641139,2013-03,19,2014-09,current
3641139,2013-03,20,2014-10,current
3641139,2013-03,21,2014-11,current
3641139,2013-03,22,2014-12,current
3641139,2013-03,23,2015-01,current
3641139,2013-03,24,2015-02,current
3641139,2013-03,25,2015-03,current
3641139,2013-03,26,2015-04,current
3641139,2013-03,27,2015-05,current
3641139,2013-03,28,2015-06,current
3641139,2013-03,29,2015-07,current
3641139,2013-03,30,2015-08,current
3641139,2013-03,31,2015-09,current
3641139,2013-03,32,2015-10,paid_off
118246071,2017-09,1,2017-09,current
118246071,2017-09,2,2017-10,current
118246071,2017-09,3,2017-11,current
118246071,2017-09,4,2017-12,current
118246071,2017-09,5,2018-01,current
118246071,2017-09,6,2018-02,current
118246071,2017-09,7,2018-03,current
118246071,2017-09,8,2018-04,current
118246071,2017-09,9,2018-05,current
118246071,2017-09,10,2018-06,current
118246071,2017-09,11,2018-07,current
118246071,2017-09,12,2018-08,current
118246071,2017-09,13,2018-09,current
118246071,2017-09,14,2018-10,current
118246071,2017-09,15,2018-11,current
118246071,2017-09,16,2018-12,current
118246071,2017-09,17,2019-01,current
118246071,2017-09,18,2019-02,current
118246071,2017-09,19,2019-03,current
118246071,2017-09,20,2019-04,current
118246071,2017-09,21,2019-05,current
118246071,2017-09,22,2019-06,current
118246071,2017-09,23,2019-07,current
118246071,2017-09,24,2019-08,current
118246071,2017-09,25,2019-09,current
118246071,2017-09,26,2019-10,current
118246071,2017-09,27,2019-11,current
118246071,2017-09,28,2019-12,current
118246071,2017-09,29,2020-01,current
118246071,2017-09,30,2020-02,current
118246071,2017-09,31,2020-03,current
118246071,2017-09,32,2020-04,current
118246071,2017-09,33,2020-05,current
118246071,2017-09,34,2020-06,current
118246071,2017-09,35,2020-07,current
118246071,2017-09,36,2020-08,current
43409194,2015-04,1,2015-04,current
43409194,2015-04,2,2015-05,current
43409194,2015-04,3,2015-06,current
43409194,2015-04,4,2015-07,current
43409194,2015-04,5,2015-08,current
43409194,2015-04,6,2015-09,current
43409194,2015-04,7,2015-10,current
43409194,2015-04,8,2015-11,current
43409194,2015-04,9,2015-12,current
43409194,2015-04,10,2016-01,current
43409194,2015-04,11,2016-02,current
43409194,2015-04,12,2016-03,current
43409194,2015-04,13,2016-04,current
43409194,2015-04,14,2016-05,current
43409194,2015-04,15,2016-06,current
43409194,2015-04,16,2016-07,current
43409194,2015-04,17,2016-08,current
43409194,2015-04,18,2016-09,current
43409194,2015-04,19,2016-10,current
43409194,2015-04,20,2016-11,current
43409194,2015-04,21,2016-12,dpd30
43409194,2015-04,22,2017-01,current
43409194,2015-04,23,2017-02,current
43409194,2015-04,24,2017-03,current
43409194,2015-04,25,2017-04,current
43409194,2015-04,26,2017-05,current
43409194,2015-04,27,2017-06,current
43409194,2015-04,28,2017-07,current
43409194,2015-04,29,2017-08,current
43409194,2015-04,30,2017-09,current
43409194,2015-04,31,2017-10,current
43409194,2015-04,32,2017-11,current
43409194,2015-04,33,2017-12,current
43409194,2015-04,34,2018-01,current
43409194,2015-04,35,2018-02,current
43409194,2015-04,36,2018-03,current
142495865,2018-10,1,2018-10,current
142495865,2018-10,2,2018-11,current
142495865,2018-10,3,2018-12,current
142495865,2018-10,4,2019-01,current
142495865,2018-10,5,2019-02,current
142495865,2018-10,6,2019-03,current
142495865,2018-10,7,2019-04,current
142495865,2018-10,8,2019-05,current
142495865,2018-10,9,2019-06,current
142495865,2018-10,10,2019-07,current
142495865,2018-10,11,2019-08,current
142495865,2018-10,12,2019-09,current
142495865,2018-10,13,2019-10,current
142495865,2018-10,14,2019-11,current
142495865,2018-10,15,2019-12,current
142495865,2018-10,16,2020-01,current
142495865,2018-10,17,2020-02,current
142495865,2018-10,18,2020-03,current
142495865,2018-10,19,2020-04,current
142495865,2018-10,20,2020-05,current
142495865,2018-10,21,2020-06,current
142495865,2018-10,22,2020-07,current
142495865,2018-10,23,2020-08,current
142495865,2018-10,24,2020-09,current
142495865,2018-10,25,2020-10,current
142495865,2018-10,26,2020-11,current
142495865,2018-10,27,2020-12,current
142495865,2018-10,28,2021-01,current
142495865,2018-10,29,2021-02,current
142495865,2018-10,30,2021-03,current
142495865,2018-10,31,2021-04,current
142495865,2018-10,32,2021-05,current
142495865,2018-10,33,2021-06,current
142495865,2018-10,34,2021-07,current
142495865,2018-10,35,2021-08,current
142495865,2018-10,36,2021-09,current
85723252,2016-07,1,2016-07,current
85723252,2016-07,2,2016-08,current
85723252,2016-07,3,2016-09,current
85723252,2016-07,4,2016-10,current
85723252,2016-07,5,2016-11,current
85723252,2016-07,6,2016-12,current
85723252,2016-07,7,2017-01,current
85723252,2016-07,8,2017-02,current
85723252,2016-07,9,2017-03,current
85723252,2016-07,10,2017-04,current
85723252,2016-07,11,2017-05,current
85723252,2016-07,12,2017-06,dpd30
85723252,2016-07,13,2017-07,dpd60
85723252,2016-07,14,2017-08,dpd60
85723252,2016-07,15,2017-09,dpd60
85723252,2016-07,16,2017-10,dpd90
85723252,2016-07,17,2017-11,dpd90
85723252,2016-07,18,2017-12,default
78659259,2016-05,1,2016-05,current
78659259,2016-05,2,2016-06,current
78659259,2016-05,3,2016-07,current
78659259,2016-05,4,2016-08,current
78659259,2016-05,5,2016-09,current
78659259,2016-05,6,2016-10,current
78659259,2016-05,7,2016-11,current
78659259,2016-05,8,2016-12,current
78659259,2016-05,9,2017-01,current
78659259,2016-05,10,2017-02,current
78659259,2016-05,11,2017-03,current
78659259,2016-05,12,2017-04,current
78659259,2016-05,13,2017-05,current
78659259,2016-05,14,2017-06,current
78659259,2016-05,15,2017-07,current
78659259,2016-05,16,2017-08,current
78659259,2016-05,17,2017-09,current
78659259,2016-05,18,2017-10,current
78659259,2016-05,19,2017-11,current
78659259,2016-05,20,2017-12,current
78659259,2016-05,21,2018-01,current
78659259,2016-05,22,2018-02,current
78659259,2016-05,23,2018-03,current
78659259,2016-05,24,2018-04,current
78659259,2016-05,25,2018-05,current
78659259,2016-05,26,2018-06,current
78659259,2016-05,27,2018-07,current
78659259,2016-05,28,2018-08,current
