loan_id,defaulted_12m,grade,purpose,home_ownership,emp_length,annual_inc,dti,fico_range_low
8656175,0,A,home_improvement,MORTGAGE,2 years,125000.0,8.18,755.0
8656299,0,A,debt_consolidation,MORTGAGE,1 year,110000.0,9.15,770.0
8656622,0,D,moving,MORTGAGE,8 years,56000.0,25.74,665.0
8657512,0,F,debt_consolidation,OWN,< 1 year,39000.0,8.25,680.0
8774664,0,A,debt_consolidation,MORTGAGE,10+ years,62000.0,10.7,710.0
8785587,0,B,credit_card,RENT,5 years,65000.0,7.51,725.0
8785719,0,B,debt_consolidation,MORTGAGE,3 years,180000.0,7.95,710.0
8834958,0,A,credit_card,MORTGAGE,10+ years,105120.0,16.97,710.0
8876111,0,C,debt_consolidation,MORTGAGE,6 years,167000.0,9.08,680.0
8885575,1,F,debt_consolidation,RENT,5 years,27000.0,13.02,660.0
8965206,0,C,debt_consolidation,MORTGAGE,6 years,75000.0,15.07,680.0
8976861,0,F,small_business,MORTGAGE,2 years,76731.0,15.94,680.0
8981024,0,B,credit_card,MORTGAGE,9 years,77400.0,11.44,665.0
8981064,0,B,debt_consolidation,MORTGAGE,5 years,58000.0,26.28,665.0
8981789,0,B,debt_consolidation,MORTGAGE,8 years,68000.0,24.78,720.0
9065376,0,D,credit_card,MORTGAGE,10+ years,185000.0,2.37,700.0
9068240,0,G,debt_consolidation,MORTGAGE,3 years,48000.0,16.55,660.0
9185432,0,G,other,OWN,10+ years,120000.0,9.73,680.0
9187879,0,B,debt_consolidation,MORTGAGE,,47235.0,7.8,670.0
9189177,0,C,debt_consolidation,RENT,3 years,50000.0,26.48,660.0
9195998,0,B,other,RENT,10+ years,28000.0,26.4,700.0
9209786,0,A,debt_consolidation,MORTGAGE,10+ years,43000.0,20.38,760.0
9226668,0,F,small_business,MORTGAGE,10+ years,60000.0,9.74,720.0
9238432,1,G,debt_consolidation,OWN,7 years,43000.0,18.53,675.0
9284973,0,D,debt_consolidation,MORTGAGE,5 years,95000.0,4.11,695.0
9554754,0,C,debt_consolidation,RENT,7 years,35000.0,17.11,720.0
9675820,0,G,debt_consolidation,RENT,< 1 year,90000.0,11.83,705.0
9716565,0,G,other,OWN,< 1 year,43000.0,16.33,660.0
9777784,0,C,debt_consolidation,MORTGAGE,8 years,100000.0,20.64,690.0
9804807,0,G,home_improvement,MORTGAGE,10+ years,52000.0,4.08,690.0
9836232,0,C,major_purchase,MORTGAGE,,76000.0,19.75,675.0
9836515,0,B,credit_card,RENT,2 years,100000.0,17.68,675.0
9845113,0,B,debt_consolidation,MORTGAGE,8 years,140000.0,9.34,685.0
9856115,0,A,debt_consolidation,MORTGAGE,2 years,48000.0,16.25,745.0
9867062,0,G,debt_consolidation,RENT,10+ years,67000.0,18.4,665.0
10081842,0,F,other,MORTGAGE,< 1 year,50000.0,4.61,660.0
10085990,0,C,debt_consolidation,MORTGAGE,7 years,74000.0,19.41,695.0
10088357,0,D,debt_consolidation,RENT,< 1 year,57500.0,9.29,675.0
10090755,0,C,debt_consolidation,RENT,8 years,36000.0,16.63,665.0
10096288,0,G,other,RENT,4 years,50000.0,3.91,665.0
10099855,0,G,debt_consolidation,MORTGAGE,10+ years,67000.0,28.0,710.0
10112661,0,F,debt_consolidation,OWN,10+ years,106000.0,23.7,670.0
10123012,0,C,medical,RENT,< 1 year,22000.0,27.17,725.0
10125079,1,F,home_improvement,RENT,2 years,100000.0,0.22,665.0
10125881,0,G,wedding,OWN,10+ years,78000.0,22.48,670.0
10127480,0,E,debt_consolidation,MORTGAGE,10+ years,80000.0,23.37,670.0
10145100,0,F,debt_consolidation,RENT,3 years,40000.0,25.92,665.0
10152393,0,D,credit_card,RENT,10+ years,58000.0,34.23,660.0
10158426,0,D,credit_card,RENT,1 year,40000.0,29.1,660.0
10162555,0,F,debt_consolidation,MORTGAGE,2 years,66000.0,31.02,680.0
10169930,0,E,debt_consolidation,MORTGAGE,< 1 year,58000.0,12.41,660.0
10171749,1,D,other,OWN,5 years,32500.0,21.12,670.0
10174796,0,B,debt_consolidation,RENT,2 years,37000.0,33.44,670.0
10182637,0,D,debt_consolidation,RENT,3 years,150000.0,12.15,680.0
10224810,0,B,credit_card,RENT,5 years,31000.0,12.08,680.0
10394569,0,E,debt_consolidation,MORTGAGE,3 years,125000.0,7.04,670.0
10444774,0,A,debt_consolidation,MORTGAGE,10+ years,87000.0,15.59,715.0
10538183,0,E,debt_consolidation,MORTGAGE,4 years,68000.0,22.61,700.0
10577113,0,D,other,RENT,2 years,70000.0,18.28,675.0
10586765,0,E,debt_consolidation,RENT,,10528.0,25.66,720.0
10605719,1,F,debt_consolidation,RENT,10+ years,51688.0,17.0,660.0
10618768,0,C,debt_consolidation,MORTGAGE,10+ years,72000.0,8.93,665.0
10636375,0,C,debt_consolidation,RENT,3 years,68000.0,3.83,665.0
10647020,0,D,credit_card,MORTGAGE,4 years,65000.0,31.17,680.0
10704599,0,E,small_business,RENT,10+ years,83000.0,4.8,735.0
10736204,0,A,home_improvement,MORTGAGE,7 years,120000.0,18.73,675.0
10737277,0,D,debt_consolidation,MORTGAGE,10+ years,220000.0,12.92,680.0
10755304,0,C,debt_consolidation,RENT,2 years,31000.0,20.09,665.0
10786665,0,B,debt_consolidation,MORTGAGE,3 years,87450.0,23.27,680.0
10955179,0,G,other,RENT,1 year,35000.0,14.44,680.0
11235119,0,G,debt_consolidation,MORTGAGE,4 years,85400.0,28.86,660.0
11306031,0,A,credit_card,MORTGAGE,< 1 year,85000.0,2.68,760.0
11355656,0,F,major_purchase,RENT,3 years,60000.0,7.52,665.0
11385462,0,G,medical,RENT,5 years,180000.0,3.13,675.0
11385570,0,G,debt_consolidation,MORTGAGE,2 years,82500.0,19.96,685.0
11395398,0,E,small_business,OWN,4 years,200000.0,12.5,670.0
11416112,0,A,major_purchase,MORTGAGE,1 year,69000.0,23.81,745.0
11417023,0,F,debt_consolidation,RENT,10+ years,60000.0,12.74,665.0
11438450,0,F,debt_consolidation,MORTGAGE,10+ years,65000.0,26.2,670.0
11438602,0,D,debt_consolidation,RENT,1 year,19200.0,14.56,660.0
11445019,0,G,small_business,OWN,7 years,53000.0,21.81,670.0
11626365,0,E,debt_consolidation,RENT,< 1 year,85000.0,18.06,700.0
11637790,0,G,home_improvement,MORTGAGE,8 years,85000.0,25.09,670.0
11665404,0,E,debt_consolidation,MORTGAGE,6 years,55000.0,22.15,680.0
11668106,1,G,small_business,MORTGAGE,,38350.0,11.46,720.0
11698160,0,G,home_improvement,RENT,,31344.0,30.51,660.0
11698204,0,C,debt_consolidation,RENT,10+ years,80000.0,13.98,705.0
11706717,0,B,debt_consolidation,MORTGAGE,< 1 year,36000.0,7.43,680.0
11717932,1,G,credit_card,MORTGAGE,10+ years,150000.0,24.47,690.0
11895395,0,F,debt_consolidation,RENT,3 years,39000.0,23.88,695.0
11945039,0,C,credit_card,MORTGAGE,10+ years,95000.0,21.12,710.0
11945281,0,F,debt_consolidation,MORTGAGE,2 years,98000.0,26.72,660.0
11955834,0,D,debt_consolidation,RENT,1 year,55000.0,33.43,660.0
12134944,0,B,debt_consolidation,RENT,< 1 year,43000.0,15.02,735.0
12247185,0,F,debt_consolidation,RENT,7 years,100000.0,11.21,665.0
12256213,0,C,debt_consolidation,MORTGAGE,1 year,60000.0,22.54,705.0
12257262,0,C,debt_consolidation,RENT,6 years,41000.0,28.81,700.0
12336749,0,C,debt_consolidation,RENT,3 years,98500.0,20.03,695.0
12347357,0,E,debt_consolidation,RENT,6 years,99000.0,22.85,670.0
12355135,0,E,home_improvement,MORTGAGE,10+ years,36012.0,2.3,700.0
12356620,0,G,medical,MORTGAGE,10+ years,60000.0,7.46,670.0
12356902,0,F,debt_consolidation,MORTGAGE,7 years,35000.0,28.64,665.0
12387537,0,D,debt_consolidation,MORTGAGE,9 years,40000.0,30.45,695.0
12388890,0,F,debt_consolidation,RENT,10+ years,72000.0,31.02,695.0
12397850,0,G,debt_consolidation,MORTGAGE,1 year,300000.0,3.42,660.0
12425299,0,E,debt_consolidation,RENT,5 years,80000.0,15.33,690.0
12428253,0,B,debt_consolidation,OWN,10+ years,36000.0,10.8,690.0
12436331,0,E,credit_card,OWN,6 years,36000.0,25.33,670.0
12456054,0,D,medical,MORTGAGE,10+ years,111408.0,8.05,740.0
12456332,0,E,credit_card,RENT,9 years,45000.0,28.45,680.0
12465446,0,A,credit_card,MORTGAGE,5 years,96000.0,19.76,725.0
12466143,0,E,debt_consolidation,RENT,2 years,50500.0,23.62,665.0
12487727,0,E,debt_consolidation,RENT,9 years,42500.0,13.57,675.0
12506888,0,E,debt_consolidation,RENT,10+ years,34871.44,17.66,670.0
12516200,0,G,debt_consolidation,MORTGAGE,10+ years,80000.0,21.26,670.0
12517916,0,B,debt_consolidation,MORTGAGE,10+ years,64000.0,14.71,690.0
12565931,0,G,debt_consolidation,RENT,10+ years,65000.0,28.82,690.0
12597292,0,E,debt_consolidation,MORTGAGE,3 years,164000.0,11.49,675.0
12597588,1,C,debt_consolidation,MORTGAGE,10+ years,50716.0,18.24,685.0
12616943,0,D,debt_consolidation,RENT,10+ years,47000.0,20.86,710.0
12635791,0,A,debt_consolidation,MORTGAGE,2 years,102000.0,21.64,730.0
12637321,0,E,debt_consolidation,OWN,1 year,73500.0,26.46,715.0
12646268,0,G,home_improvement,OWN,1 year,40000.0,16.14,675.0
12685139,0,G,debt_consolidation,MORTGAGE,10+ years,65000.0,24.28,675.0
12806271,0,D,credit_card,MORTGAGE,10+ years,100000.0,15.93,685.0
12876780,0,E,debt_consolidation,MORTGAGE,10+ years,40000.0,22.68,710.0
12886899,0,E,debt_consolidation,MORTGAGE,10+ years,52000.0,11.45,660.0
12917471,0,D,debt_consolidation,MORTGAGE,3 years,54000.0,22.42,710.0
12938602,0,F,home_improvement,MORTGAGE,10+ years,70000.0,11.95,670.0
12968071,0,B,debt_consolidation,MORTGAGE,,48000.0,10.03,665.0
12977227,0,C,credit_card,MORTGAGE,4 years,66000.0,11.4,665.0
12978598,0,G,debt_consolidation,MORTGAGE,8 years,60000.0,8.24,665.0
12997223,0,C,debt_consolidation,RENT,6 years,58000.0,27.04,680.0
13016233,0,E,debt_consolidation,MORTGAGE,3 years,24000.0,23.3,720.0
13038247,0,D,debt_consolidation,MORTGAGE,10+ years,108000.0,9.11,685.0
13076370,0,B,debt_consolidation,MORTGAGE,10+ years,43500.0,20.5,675.0
13078618,0,A,debt_consolidation,MORTGAGE,10+ years,186000.0,20.35,665.0
13098154,0,E,debt_consolidation,RENT,< 1 year,65000.0,19.6,660.0
13118617,0,B,credit_card,RENT,10+ years,38000.0,8.88,670.0
13177872,0,F,debt_consolidation,RENT,1 year,52000.0,2.15,660.0
13277320,0,D,debt_consolidation,RENT,10+ years,47000.0,2.58,660.0
13326542,0,D,debt_consolidation,RENT,4 years,110000.0,17.0,680.0
13367326,0,G,small_business,RENT,9 years,52000.0,9.46,695.0
13378551,0,B,credit_card,RENT,4 years,20000.0,11.88,675.0
13428236,0,D,credit_card,MORTGAGE,10+ years,110000.0,28.28,680.0
13487815,0,D,debt_consolidation,RENT,6 years,42000.0,17.91,680.0
13498098,0,F,small_business,RENT,6 years,40000.0,6.09,665.0
13957668,0,G,house,MORTGAGE,10+ years,97000.0,4.19,700.0
14388383,0,F,debt_consolidation,OWN,10+ years,85000.0,11.22,665.0
14459175,0,D,debt_consolidation,RENT,4 years,120000.0,14.71,700.0
14490508,0,E,debt_consolidation,RENT,10+ years,35248.86,25.98,665.0
14560742,0,G,debt_consolidation,OWN,9 years,75000.0,19.46,685.0
14610886,0,G,home_improvement,MORTGAGE,1 year,100000.0,15.89,680.0
14657968,0,D,credit_card,MORTGAGE,8 years,52000.0,24.88,705.0
14670009,0,E,vacation,RENT,,13824.0,34.38,660.0
14697981,0,D,debt_consolidation,RENT,2 years,31000.0,22.3,660.0
14700017,0,B,debt_consolidation,MORTGAGE,7 years,86000.0,9.32,700.0
14909137,0,B,debt_consolidation,MORTGAGE,10+ years,35000.0,15.16,695.0
14929030,0,D,debt_consolidation,RENT,10+ years,62000.0,20.34,660.0
15019169,0,F,house,RENT,6 years,50000.0,7.86,685.0
15259246,0,A,credit_card,MORTGAGE,4 years,80000.0,15.78,700.0
15280267,0,F,debt_consolidation,MORTGAGE,1 year,82500.0,9.12,660.0
15340029,0,D,credit_card,MORTGAGE,10+ years,75000.0,3.97,660.0
15350381,0,E,debt_consolidation,MORTGAGE,7 years,65000.0,19.77,675.0
15380377,0,G,moving,MORTGAGE,< 1 year,55000.0,1.53,670.0
15390116,0,D,debt_consolidation,RENT,1 year,35000.0,3.43,665.0
15459715,0,F,debt_consolidation,RENT,5 years,52200.0,23.54,685.0
15460219,1,D,debt_consolidation,MORTGAGE,5 years,38000.0,24.42,685.0
15501222,0,G,debt_consolidation,MORTGAGE,10+ years,72000.0,18.92,670.0
15511387,0,B,home_improvement,MORTGAGE,2 years,90640.0,11.98,680.0
15561460,0,D,credit_card,RENT,2 years,34000.0,25.59,680.0
15611062,0,D,debt_consolidation,RENT,2 years,28000.0,17.53,685.0
15630219,0,D,debt_consolidation,MORTGAGE,10+ years,40000.0,23.43,680.0
15651382,0,G,other,RENT,4 years,35000.0,29.82,680.0
15671290,0,G,debt_consolidation,MORTGAGE,,55000.0,19.53,660.0
15771158,0,B,credit_card,RENT,3 years,60000.0,11.04,665.0
15820752,0,C,debt_consolidation,MORTGAGE,6 years,103000.0,9.28,690.0
16061710,0,F,other,RENT,3 years,22000.0,17.68,700.0
16071594,0,C,debt_consolidation,MORTGAGE,1 year,52000.0,13.36,685.0
16151918,0,A,debt_consolidation,RENT,2 years,34000.0,17.97,750.0
16240851,0,G,debt_consolidation,RENT,< 1 year,66000.0,13.21,670.0
16281458,0,A,debt_consolidation,MORTGAGE,6 years,114000.0,17.22,715.0
16291194,0,F,other,MORTGAGE,8 years,85000.0,15.79,685.0
16332082,0,G,debt_consolidation,MORTGAGE,10+ years,85000.0,27.25,690.0
16351801,0,E,medical,MORTGAGE,10+ years,55000.0,30.59,695.0
16392649,0,A,credit_card,RENT,2 years,73200.0,7.49,715.0
16411296,0,D,home_improvement,MORTGAGE,10+ years,68400.0,1.07,695.0
16472131,0,E,debt_consolidation,MORTGAGE,10+ years,110000.0,8.78,695.0
16472186,0,E,debt_consolidation,RENT,< 1 year,56000.0,12.73,695.0
16481914,0,A,debt_consolidation,MORTGAGE,9 years,150000.0,19.59,730.0
16482532,0,A,credit_card,MORTGAGE,< 1 year,93000.0,6.77,810.0
16511891,0,B,debt_consolidation,MORTGAGE,,56000.0,19.48,710.0
16922531,1,G,debt_consolidation,RENT,10+ years,90000.0,27.39,660.0
16962652,0,D,other,RENT,10+ years,33000.0,22.85,665.0
17052731,0,D,debt_consolidation,RENT,3 years,60000.0,14.26,665.0
17112847,0,G,car,RENT,< 1 year,37000.0,16.83,700.0
17113218,0,D,debt_consolidation,MORTGAGE,10+ years,85000.0,13.51,705.0
17162665,0,C,debt_consolidation,OWN,10+ years,50000.0,12.75,670.0
17233254,0,D,home_improvement,MORTGAGE,< 1 year,400000.0,8.2,700.0
17263037,0,C,debt_consolidation,MORTGAGE,10+ years,70000.0,4.63,665.0
17423158,0,E,other,RENT,6 years,40000.0,12.75,660.0
17462895,0,B,debt_consolidation,RENT,4 years,90000.0,8.07,685.0
17533157,0,F,debt_consolidation,RENT,4 years,68000.0,12.51,675.0
17713647,0,D,debt_consolidation,RENT,10+ years,118000.0,24.16,710.0
17723565,0,B,credit_card,RENT,7 years,72300.0,3.98,690.0
17734122,0,F,credit_card,OWN,,70000.0,31.53,690.0
17753099,0,E,debt_consolidation,MORTGAGE,10+ years,90000.0,18.63,710.0
17814047,0,F,debt_consolidation,MORTGAGE,10+ years,80000.0,17.01,675.0
17864580,0,C,credit_card,MORTGAGE,10+ years,110000.0,12.98,710.0
17894647,1,F,debt_consolidation,MORTGAGE,2 years,260000.0,10.77,695.0
17944737,0,E,debt_consolidation,MORTGAGE,10+ years,68000.0,30.41,685.0
18505505,0,G,debt_consolidation,MORTGAGE,2 years,70000.0,19.22,700.0
18814814,1,C,credit_card,MORTGAGE,< 1 year,120000.0,25.81,680.0
18814857,0,F,debt_consolidation,RENT,10+ years,75000.0,24.78,665.0
18844985,0,D,credit_card,OWN,10+ years,37440.0,20.8,700.0
18975964,0,F,home_improvement,MORTGAGE,9 years,53151.0,18.56,705.0
18976102,1,G,debt_consolidation,RENT,5 years,77000.0,26.34,675.0
19005188,0,B,debt_consolidation,OWN,10+ years,75200.0,14.25,690.0
19005832,0,D,debt_consolidation,RENT,9 years,100000.0,12.17,665.0
19067445,0,E,credit_card,MORTGAGE,6 years,75000.0,28.35,660.0
19076104,0,E,debt_consolidation,MORTGAGE,8 years,48000.0,23.6,670.0
19117435,1,G,debt_consolidation,RENT,7 years,50000.0,12.15,660.0
19125440,0,C,credit_card,RENT,10+ years,45000.0,17.04,680.0
19126650,0,D,debt_consolidation,MORTGAGE,10+ years,72000.0,28.65,675.0
19135668,0,C,home_improvement,MORTGAGE,10+ years,70000.0,4.37,660.0
19156412,0,D,home_improvement,OWN,4 years,47500.0,17.73,680.0
19166901,0,C,debt_consolidation,MORTGAGE,< 1 year,53169.0,11.91,715.0
19176229,0,G,house,RENT,7 years,120000.0,13.78,700.0
19187595,0,D,debt_consolidation,RENT,< 1 year,40000.0,14.37,660.0
19456515,0,D,credit_card,MORTGAGE,10+ years,72000.0,31.85,680.0
19476510,0,C,credit_card,MORTGAGE,,70000.0,15.45,670.0
19586911,0,F,debt_consolidation,RENT,6 years,60000.0,24.9,665.0
19666633,0,E,debt_consolidation,RENT,5 years,24000.0,32.05,670.0
19957325,0,B,credit_card,MORTGAGE,< 1 year,37000.0,33.35,660.0
19967246,0,G,other,MORTGAGE,5 years,42066.0,30.41,660.0
20027745,0,C,debt_consolidation,MORTGAGE,4 years,83500.0,17.03,740.0
20050042,0,F,debt_consolidation,MORTGAGE,10+ years,90000.0,13.03,660.0
20068305,0,B,debt_consolidation,MORTGAGE,10+ years,60000.0,8.56,670.0
20077628,0,D,debt_consolidation,MORTGAGE,2 years,48000.0,21.85,670.0
20088095,0,C,credit_card,MORTGAGE,5 years,50000.0,21.51,670.0
20097077,0,F,home_improvement,OWN,3 years,80000.0,5.1,680.0
20107670,0,C,debt_consolidation,RENT,1 year,58000.0,24.54,675.0
20137640,0,F,debt_consolidation,RENT,2 years,52196.0,32.73,665.0
20150054,0,E,moving,RENT,10+ years,43000.0,25.64,690.0
20169045,0,G,other,MORTGAGE,9 years,96000.0,12.35,680.0
20399279,0,G,major_purchase,RENT,< 1 year,39480.0,25.06,670.0
20428834,0,G,other,MORTGAGE,7 years,50000.0,31.9,670.0
20518474,0,A,credit_card,RENT,8 years,67000.0,23.63,680.0
20598717,0,E,debt_consolidation,RENT,10+ years,41371.0,19.06,680.0
20608680,0,D,debt_consolidation,RENT,5 years,50000.0,22.04,680.0
20679245,0,F,debt_consolidation,RENT,3 years,58000.0,15.46,680.0
20700386,0,F,house,OWN,3 years,29120.0,16.25,700.0
20719414,0,E,debt_consolidation,MORTGAGE,10+ years,140000.0,28.2,695.0
20719618,0,G,home_improvement,MORTGAGE,6 years,70000.0,9.25,715.0
20789252,0,B,debt_consolidation,MORTGAGE,10+ years,73132.0,14.06,700.0
20801867,0,A,debt_consolidation,OWN,< 1 year,55000.0,30.58,750.0
20810081,0,C,home_improvement,MORTGAGE,10+ years,90000.0,10.56,660.0
20859529,0,C,debt_consolidation,OWN,8 years,35000.0,30.14,670.0
21220799,0,C,credit_card,OWN,6 years,28000.0,11.4,670.0
21230912,0,A,credit_card,MORTGAGE,10+ years,120000.0,11.67,690.0
21280762,0,D,debt_consolidation,MORTGAGE,9 years,60000.0,3.62,670.0
21299888,0,F,car,RENT,10+ years,20000.0,19.03,680.0
21340921,0,E,debt_consolidation,MORTGAGE,10+ years,70000.0,19.03,670.0
21490809,0,E,medical,MORTGAGE,7 years,150000.0,7.1,710.0
21520791,0,D,medical,MORTGAGE,< 1 year,78000.0,30.94,735.0
21901041,0,B,debt_consolidation,RENT,< 1 year,90000.0,6.88,660.0
21921401,0,G,credit_card,MORTGAGE,10+ years,68000.0,26.21,670.0
22233524,0,D,credit_card,MORTGAGE,< 1 year,45000.0,25.73,675.0
22243308,0,D,debt_consolidation,RENT,2 years,42000.0,31.74,665.0
22323430,0,G,debt_consolidation,RENT,4 years,46000.0,29.74,700.0
22343331,0,C,debt_consolidation,MORTGAGE,3 years,42000.0,24.4,665.0
22373027,0,G,other,OWN,8 years,117000.0,18.49,670.0
22385000,0,C,debt_consolidation,RENT,10+ years,80000.0,28.25,680.0
22411558,0,E,debt_consolidation,MORTGAGE,2 years,97000.0,5.78,680.0
23053236,0,A,major_purchase,OWN,< 1 year,95000.0,15.63,790.0
23083233,0,D,debt_consolidation,MORTGAGE,10+ years,102000.0,15.38,690.0
23232758,0,G,moving,RENT,2 years,90000.0,15.73,705.0
23233353,0,F,debt_consolidation,MORTGAGE,7 years,73000.0,18.92,695.0
23283063,1,G,credit_card,MORTGAGE,10+ years,78360.0,33.71,665.0
23403149,0,G,debt_consolidation,RENT,10+ years,68000.0,37.38,685.0
23573563,0,F,debt_consolidation,RENT,2 years,250000.0,10.15,675.0
23844771,1,G,medical,RENT,,9624.0,32.92,670.0
23854459,0,E,debt_consolidation,RENT,10+ years,45000.0,18.69,680.0
23875809,0,F,debt_consolidation,OWN,10+ years,93000.0,12.79,665.0
23944037,0,G,debt_consolidation,RENT,2 years,85000.0,14.81,665.0
23945518,0,F,debt_consolidation,RENT,2 years,36000.0,25.17,660.0
23953374,0,E,debt_consolidation,OWN,6 years,112000.0,10.28,675.0
23993916,0,F,debt_consolidation,MORTGAGE,10+ years,73000.0,33.29,695.0
24005753,0,A,debt_consolidation,RENT,3 years,145000.0,11.98,795.0
24035362,0,G,debt_consolidation,MORTGAGE,,64653.72,38.82,675.0
24044460,0,D,debt_consolidation,RENT,< 1 year,17000.0,29.66,660.0
24064770,0,D,debt_consolidation,MORTGAGE,6 years,42000.0,23.83,660.0
24084540,0,F,small_business,RENT,3 years,31000.0,24.93,675.0
24114573,0,C,credit_card,RENT,2 years,62000.0,6.21,685.0
24164727,1,G,credit_card,MORTGAGE,3 years,104000.0,31.0,660.0
24174701,1,G,debt_consolidation,RENT,7 years,37482.0,17.74,660.0
24234557,0,D,debt_consolidation,RENT,6 years,54000.0,33.56,700.0
24294691,0,G,other,MORTGAGE,,36000.0,38.15,660.0
24696318,0,B,credit_card,MORTGAGE,7 years,90000.0,13.41,680.0
24705896,0,G,home_improvement,OWN,,49500.0,18.96,660.0
24755065,1,G,debt_consolidation,MORTGAGE,2 years,67000.0,32.37,690.0
24785389,0,D,credit_card,MORTGAGE,10+ years,76000.0,21.4,675.0
25157424,1,G,debt_consolidation,MORTGAGE,5 years,45000.0,26.77,665.0
25176819,0,F,home_improvement,RENT,7 years,85000.0,19.62,660.0
25186884,0,A,debt_consolidation,MORTGAGE,10+ years,130000.0,18.01,680.0
25246659,0,F,debt_consolidation,RENT,3 years,45000.0,30.83,670.0
25257077,0,F,other,RENT,8 years,52020.0,23.88,680.0
25296893,0,E,home_improvement,MORTGAGE,10+ years,225000.0,11.0,675.0
25376013,0,B,debt_consolidation,OWN,10+ years,56000.0,23.87,685.0
25397041,0,G,debt_consolidation,MORTGAGE,< 1 year,25000.0,31.49,675.0
25447159,0,D,debt_consolidation,OWN,< 1 year,135000.0,10.59,690.0
25527021,0,E,debt_consolidation,OWN,10+ years,54000.0,17.21,670.0
25937789,0,G,debt_consolidation,MORTGAGE,7 years,44500.0,18.47,660.0
25958191,0,C,credit_card,RENT,1 year,132000.0,29.11,670.0
26018242,0,B,home_improvement,MORTGAGE,9 years,144000.0,6.03,745.0
26087881,0,F,debt_consolidation,RENT,3 years,45000.0,38.69,660.0
26127364,0,G,other,RENT,9 years,45000.0,20.29,670.0
26178818,0,G,credit_card,RENT,3 years,42000.0,19.97,660.0
26179061,0,F,other,OWN,1 year,32000.0,16.35,705.0
26208824,1,G,debt_consolidation,RENT,10+ years,130000.0,12.78,675.0
26229294,0,E,other,RENT,2 years,45000.0,20.05,690.0
26259458,0,F,debt_consolidation,MORTGAGE,10+ years,30000.0,32.48,675.0
26300347,0,A,debt_consolidation,RENT,10+ years,41200.0,16.98,715.0
26300406,0,E,major_purchase,MORTGAGE,,50000.0,30.94,660.0
26308350,0,G,debt_consolidation,OWN,10+ years,78000.0,10.78,660.0
26309223,1,G,small_business,RENT,< 1 year,38000.0,26.63,680.0
26347759,0,F,other,RENT,9 years,85000.0,11.45,665.0
26368257,0,C,debt_consolidation,RENT,4 years,65000.0,22.84,690.0
26388532,0,G,other,MORTGAGE,8 years,120000.0,23.45,680.0
26397663,0,C,credit_card,MORTGAGE,10+ years,51000.0,28.85,755.0
26749528,0,F,debt_consolidation,OWN,9 years,30000.0,38.52,695.0
26790121,0,E,debt_consolidation,MORTGAGE,10+ years,85000.0,18.41,660.0
26940024,0,D,small_business,RENT,< 1 year,32000.0,15.87,690.0
27109856,0,G,debt_consolidation,OWN,10+ years,55000.0,12.87,710.0
27180242,0,A,debt_consolidation,MORTGAGE,,116868.0,6.13,725.0
27360101,0,C,home_improvement,RENT,10+ years,125000.0,13.4,700.0
27491082,0,A,credit_card,MORTGAGE,5 years,120000.0,8.86,730.0
27512265,0,C,credit_card,MORTGAGE,5 years,115000.0,9.49,665.0
27562000,0,A,debt_consolidation,MORTGAGE,,90000.0,13.24,750.0
27590418,0,G,home_improvement,MORTGAGE,3 years,85600.0,10.54,730.0
